user_id,song_id,play_count
3e6ef2a572d1f6f06df71bf28190eae9e1934a61,SOWXBLE12A6D4F8EE8,1
3e6ef2a572d1f6f06df71bf28190eae9e1934a61,SOZOEYP12AB0188C9D,1
13ce57b3a25ef63fa614335fd838e8024c42ec17,SOADJND12A8C13BAE1,1
13ce57b3a25ef63fa614335fd838e8024c42ec17,SOAOOXO12AF72A787F,1
13ce57b3a25ef63fa614335fd838e8024c42ec17,SOCXOJF12A6D4FCD91,1
13ce57b3a25ef63fa614335fd838e8024c42ec17,SODOLVO12B0B80B2F4,2
13ce57b3a25ef63fa614335fd838e8024c42ec17,SODPLYE12AB01898FB,1
13ce57b3a25ef63fa614335fd838e8024c42ec17,SOEIQUY12AF72A086A,1
13ce57b3a25ef63fa614335fd838e8024c42ec17,SOESALW12A6D4F7BBD,5
13ce57b3a25ef63fa614335fd838e8024c42ec17,SOGACRX12A8AE48009,1
13ce57b3a25ef63fa614335fd838e8024c42ec17,SOHHANU12A58A77C66,1
13ce57b3a25ef63fa614335fd838e8024c42ec17,SONJMCI12AB018B16A,3
13ce57b3a25ef63fa614335fd838e8024c42ec17,SOOFUMT12A8C133296,1
13ce57b3a25ef63fa614335fd838e8024c42ec17,SOPIKEG12A58291636,5
13ce57b3a25ef63fa614335fd838e8024c42ec17,SOQHWMN12A6701E2D9,1
13ce57b3a25ef63fa614335fd838e8024c42ec17,SORKFNI12AB018214B,1
13ce57b3a25ef63fa614335fd838e8024c42ec17,SORSFTZ12A8C1391C5,2
13ce57b3a25ef63fa614335fd838e8024c42ec17,SOSDYAS12AB0180457,3
13ce57b3a25ef63fa614335fd838e8024c42ec17,SOSKUNI12AB0187F12,1
13ce57b3a25ef63fa614335fd838e8024c42ec17,SOSYMSX12A6310DFE2,2
13ce57b3a25ef63fa614335fd838e8024c42ec17,SOUQYYT12A8C13BA09,4
13ce57b3a25ef63fa614335fd838e8024c42ec17,SOWYQOV12AF729E1A1,1
13ce57b3a25ef63fa614335fd838e8024c42ec17,SOYCSXH12AC3A4DF57,3
13ce57b3a25ef63fa614335fd838e8024c42ec17,SOZGQLE12AB018672C,1
6a944bfe30ae8d6b873139e8305ae131f1607d5f,SOACUIU12A6D4F715B,1
6a944bfe30ae8d6b873139e8305ae131f1607d5f,SOBEVGM12A67ADBCA7,3
6a944bfe30ae8d6b873139e8305ae131f1607d5f,SOFKEDR12A8C13D381,1
6a944bfe30ae8d6b873139e8305ae131f1607d5f,SOHIHSR12AB0184E8F,1
6a944bfe30ae8d6b873139e8305ae131f1607d5f,SOIZLKI12A6D4F7B61,1
6a944bfe30ae8d6b873139e8305ae131f1607d5f,SOKXYUW12A8C140229,3
6a944bfe30ae8d6b873139e8305ae131f1607d5f,SOKZTHA12A8C134830,1
6a944bfe30ae8d6b873139e8305ae131f1607d5f,SONQNPM12A67020A32,2
6a944bfe30ae8d6b873139e8305ae131f1607d5f,SOPWKOX12A8C139D43,1
6a944bfe30ae8d6b873139e8305ae131f1607d5f,SORTPHZ12A8C13D374,3
6a944bfe30ae8d6b873139e8305ae131f1607d5f,SOSNQQX12AF729C44C,1
6a944bfe30ae8d6b873139e8305ae131f1607d5f,SOTEFFR12A8C144765,1
6a944bfe30ae8d6b873139e8305ae131f1607d5f,SOUCKDH12A8C138FF5,2
6a944bfe30ae8d6b873139e8305ae131f1607d5f,SOULTKQ12AB018A183,2
6a944bfe30ae8d6b873139e8305ae131f1607d5f,SOYQXAU12A8C135A75,1
03f7e4ac0d94229253aa4c5f6801e23d268ba1aa,SOBEVGM12A67ADBCA7,1
03f7e4ac0d94229253aa4c5f6801e23d268ba1aa,SODQFQC12A8C13FD7A,1
03f7e4ac0d94229253aa4c5f6801e23d268ba1aa,SOEKSGJ12A67AE227E,1
03f7e4ac0d94229253aa4c5f6801e23d268ba1aa,SOFKEDR12A8C13D381,1
03f7e4ac0d94229253aa4c5f6801e23d268ba1aa,SOFKTPP12A8C1385CA,1
03f7e4ac0d94229253aa4c5f6801e23d268ba1aa,SOHTQAS12A6701C7BA,1
03f7e4ac0d94229253aa4c5f6801e23d268ba1aa,SOKXYUW12A8C140229,1
03f7e4ac0d94229253aa4c5f6801e23d268ba1aa,SOLSJHM12A8C139B46,1
03f7e4ac0d94229253aa4c5f6801e23d268ba1aa,SONQNPM12A67020A32,6
03f7e4ac0d94229253aa4c5f6801e23d268ba1aa,SORLLRN12A58A7F1EE,1
03f7e4ac0d94229253aa4c5f6801e23d268ba1aa,SORTPHZ12A8C13D374,1
03f7e4ac0d94229253aa4c5f6801e23d268ba1aa,SOUEUYT12A58A7DB62,1
03f7e4ac0d94229253aa4c5f6801e23d268ba1aa,SOWEUOO12A6D4F6D0C,1
03f7e4ac0d94229253aa4c5f6801e23d268ba1aa,SOZOEYP12AB0188C9D,1
2e7bcdd35716dda84446dfad01dd944b8fa4d98d,SOAYOFO12AF72A4B88,1
2e7bcdd35716dda84446dfad01dd944b8fa4d98d,SOBEVGM12A67ADBCA7,2
2e7bcdd35716dda84446dfad01dd944b8fa4d98d,SOBQAPA12A8C13261C,5
2e7bcdd35716dda84446dfad01dd944b8fa4d98d,SOIZLKI12A6D4F7B61,2
2e7bcdd35716dda84446dfad01dd944b8fa4d98d,SOLYAFD12A6702090E,2
2e7bcdd35716dda84446dfad01dd944b8fa4d98d,SONGGNI12AB0184B1E,5
2e7bcdd35716dda84446dfad01dd944b8fa4d98d,SOQLEJT12A6D4F8BFE,2
2e7bcdd35716dda84446dfad01dd944b8fa4d98d,SORJVDO12AF72A1970,1
2e7bcdd35716dda84446dfad01dd944b8fa4d98d,SOTRDVJ12A8C13975E,1
2e7bcdd35716dda84446dfad01dd944b8fa4d98d,SOULTKQ12AB018A183,2
2e7bcdd35716dda84446dfad01dd944b8fa4d98d,SOWEUOO12A6D4F6D0C,2
003d0f3aac94fd261bb74c0124a90750579972d4,SOBEVGM12A67ADBCA7,1
003d0f3aac94fd261bb74c0124a90750579972d4,SOBKIMB12A8C136DE9,3
003d0f3aac94fd261bb74c0124a90750579972d4,SOCKUUJ12A6D4FA41C,1
003d0f3aac94fd261bb74c0124a90750579972d4,SOEJRAP12A8C13D8FA,2
003d0f3aac94fd261bb74c0124a90750579972d4,SOHDZDZ12A6D4F7238,1
003d0f3aac94fd261bb74c0124a90750579972d4,SOHWVJJ12AB0185F6D,1
003d0f3aac94fd261bb74c0124a90750579972d4,SOMBFHE12A8C13A99B,2
003d0f3aac94fd261bb74c0124a90750579972d4,SOONOZL12A6D4FC475,2
003d0f3aac94fd261bb74c0124a90750579972d4,SOPDFZN12A670215C4,3
003d0f3aac94fd261bb74c0124a90750579972d4,SORKPVE12A81C20227,1
003d0f3aac94fd261bb74c0124a90750579972d4,SORKXVV12A8C134C70,6
003d0f3aac94fd261bb74c0124a90750579972d4,SOVSBWN12A813557F9,3
003d0f3aac94fd261bb74c0124a90750579972d4,SOWCTVQ12A8C134C64,6
003d0f3aac94fd261bb74c0124a90750579972d4,SOYYIZT12A8C1408CA,3
761039dbaa3ef6525dddb206a0cad96ef2a27468,SOASNQV12A8AE48819,5
761039dbaa3ef6525dddb206a0cad96ef2a27468,SOAWCYO12A8151DF97,1
761039dbaa3ef6525dddb206a0cad96ef2a27468,SOCGOZK12A8151BD5D,1
761039dbaa3ef6525dddb206a0cad96ef2a27468,SOCWZCV12A58A7AB87,1
761039dbaa3ef6525dddb206a0cad96ef2a27468,SOEKSGJ12A67AE227E,1
761039dbaa3ef6525dddb206a0cad96ef2a27468,SOHHJYE12A8AE47599,5
761039dbaa3ef6525dddb206a0cad96ef2a27468,SOIZLKI12A6D4F7B61,4
761039dbaa3ef6525dddb206a0cad96ef2a27468,SONQBUB12A6D4F8ED0,1
761039dbaa3ef6525dddb206a0cad96ef2a27468,SOPJIAU12A8C13DF3A,1
761039dbaa3ef6525dddb206a0cad96ef2a27468,SOQLNEY12B0B8062FA,1
761039dbaa3ef6525dddb206a0cad96ef2a27468,SORJVDO12AF72A1970,2
761039dbaa3ef6525dddb206a0cad96ef2a27468,SOSNQQX12AF729C44C,1
761039dbaa3ef6525dddb206a0cad96ef2a27468,SOTEFFR12A8C144765,1
761039dbaa3ef6525dddb206a0cad96ef2a27468,SOWEUOO12A6D4F6D0C,1
761039dbaa3ef6525dddb206a0cad96ef2a27468,SOXFSTR12A8AE463B0,1
5711875efee5d61fba1148c28600d05854120fda,SOGMCVY12A8C13584C,1
5711875efee5d61fba1148c28600d05854120fda,SOGQWTX12AB017FD78,2
5711875efee5d61fba1148c28600d05854120fda,SOHHJYE12A8AE47599,1
5711875efee5d61fba1148c28600d05854120fda,SOIDJZY12A6701DEF7,1
5711875efee5d61fba1148c28600d05854120fda,SOIZLKI12A6D4F7B61,3
5711875efee5d61fba1148c28600d05854120fda,SOMKGQN12A8C1339D2,3
5711875efee5d61fba1148c28600d05854120fda,SONJBQX12A6D4F8382,1
5711875efee5d61fba1148c28600d05854120fda,SOPCZSP12A8C13F03A,2
5711875efee5d61fba1148c28600d05854120fda,SOSUVCW12A8C13580D,8
5711875efee5d61fba1148c28600d05854120fda,SOYCHDB12A8C13F2C8,9
51ec6bcbae077d6a092aea9a898d7e927f788121,SOAXAPU12A67020EF9,1
51ec6bcbae077d6a092aea9a898d7e927f788121,SOBTEHX12A6D4FBF18,1
51ec6bcbae077d6a092aea9a898d7e927f788121,SOGAUIQ12A6D4F8262,2
51ec6bcbae077d6a092aea9a898d7e927f788121,SOHTQAS12A6701C7BA,1
51ec6bcbae077d6a092aea9a898d7e927f788121,SOIHJSD12A6701EB04,1
51ec6bcbae077d6a092aea9a898d7e927f788121,SOJOBVT12A6701E062,1
51ec6bcbae077d6a092aea9a898d7e927f788121,SONBMJI12A6D4F82B7,1
51ec6bcbae077d6a092aea9a898d7e927f788121,SONLOKJ12AB0187617,1
51ec6bcbae077d6a092aea9a898d7e927f788121,SOPDFZN12A670215C4,1
51ec6bcbae077d6a092aea9a898d7e927f788121,SORKPVE12A81C20227,11
51ec6bcbae077d6a092aea9a898d7e927f788121,SOTJZBJ12A8C143A71,6
51ec6bcbae077d6a092aea9a898d7e927f788121,SOTOMJM12A8C134AA2,1
51ec6bcbae077d6a092aea9a898d7e927f788121,SOXLBJT12A8C140925,1
f52d7d4cf5d555fd2491a8f03e3f5c526d73c1a9,SOAOPCG12AC468D27E,1
f52d7d4cf5d555fd2491a8f03e3f5c526d73c1a9,SODXTMM12AF729F8F1,1
f52d7d4cf5d555fd2491a8f03e3f5c526d73c1a9,SOHTQAS12A6701C7BA,5
f52d7d4cf5d555fd2491a8f03e3f5c526d73c1a9,SOIZLKI12A6D4F7B61,7
f52d7d4cf5d555fd2491a8f03e3f5c526d73c1a9,SONBMJI12A6D4F82B7,1
f52d7d4cf5d555fd2491a8f03e3f5c526d73c1a9,SONQBUB12A6D4F8ED0,1
f52d7d4cf5d555fd2491a8f03e3f5c526d73c1a9,SOPDFZN12A670215C4,10
f52d7d4cf5d555fd2491a8f03e3f5c526d73c1a9,SOQLNEY12B0B8062FA,1
f52d7d4cf5d555fd2491a8f03e3f5c526d73c1a9,SOSELMV12A6D4FCF5A,4
f52d7d4cf5d555fd2491a8f03e3f5c526d73c1a9,SOTYSQF12A8C13E0AA,6
f52d7d4cf5d555fd2491a8f03e3f5c526d73c1a9,SOVIUUB12AB017F36F,1
ee7aa84c164038c963cfd02a7e52a5598aa470c3,SOGRKPG12A58A7ADF7,1
ee7aa84c164038c963cfd02a7e52a5598aa470c3,SOJCBAM12A6701FD04,1
ee7aa84c164038c963cfd02a7e52a5598aa470c3,SOLXDDC12A6701FBFD,1
ee7aa84c164038c963cfd02a7e52a5598aa470c3,SONTEWC12AB0186E51,1
ee7aa84c164038c963cfd02a7e52a5598aa470c3,SOOPVJI12AB0183957,19
ee7aa84c164038c963cfd02a7e52a5598aa470c3,SOPEGIG12A6D4F8CAB,2
ee7aa84c164038c963cfd02a7e52a5598aa470c3,SOTFZEZ12A6D4F79CF,2
ee7aa84c164038c963cfd02a7e52a5598aa470c3,SOWEEGD12A8C136D4D,1
ee7aa84c164038c963cfd02a7e52a5598aa470c3,SOWEZSI12A81C21CE6,2
ee7aa84c164038c963cfd02a7e52a5598aa470c3,SOWWSFI12A6D4F8B25,2
ee7aa84c164038c963cfd02a7e52a5598aa470c3,SOZEWXT12A6D4F9917,3
26c613f3e497a2294b729b509eb4d189d358fcf5,SOBFWIT12A8AE4795E,1
26c613f3e497a2294b729b509eb4d189d358fcf5,SOEHWGF12A6D4F8B2B,1
26c613f3e497a2294b729b509eb4d189d358fcf5,SOEKSGJ12A67AE227E,2
26c613f3e497a2294b729b509eb4d189d358fcf5,SOIZLKI12A6D4F7B61,1
26c613f3e497a2294b729b509eb4d189d358fcf5,SOMMJVR12A6D4F98E0,1
26c613f3e497a2294b729b509eb4d189d358fcf5,SOSDYAS12AB0180457,1
26c613f3e497a2294b729b509eb4d189d358fcf5,SOSXDVD12A58A7D78C,1
26c613f3e497a2294b729b509eb4d189d358fcf5,SOULTKQ12AB018A183,2
26c613f3e497a2294b729b509eb4d189d358fcf5,SOVAGPG12AB0189963,1
26c613f3e497a2294b729b509eb4d189d358fcf5,SOWEUOO12A6D4F6D0C,4
ee30810179c611d32705fe0b71333dcb8703b30a,SOBHHSV12A8C142BF5,1
ee30810179c611d32705fe0b71333dcb8703b30a,SOEIQUY12AF72A086A,3
ee30810179c611d32705fe0b71333dcb8703b30a,SOGCDYR12AC961854A,1
ee30810179c611d32705fe0b71333dcb8703b30a,SOHHJYE12A8AE47599,1
ee30810179c611d32705fe0b71333dcb8703b30a,SOISFRK12A6D4F573D,1
ee30810179c611d32705fe0b71333dcb8703b30a,SONQBUB12A6D4F8ED0,2
ee30810179c611d32705fe0b71333dcb8703b30a,SOOQPIK12A6701F1C5,2
ee30810179c611d32705fe0b71333dcb8703b30a,SOPGMLA12A6D4F4BDF,3
ee30810179c611d32705fe0b71333dcb8703b30a,SOPZHFK12A8C135493,3
ee30810179c611d32705fe0b71333dcb8703b30a,SORLIQE12AF72A3375,1
ee30810179c611d32705fe0b71333dcb8703b30a,SOSELMV12A6D4FCF5A,2
ee30810179c611d32705fe0b71333dcb8703b30a,SOUXWHI12AB018DBF6,1
ee30810179c611d32705fe0b71333dcb8703b30a,SOWGZFG12A8151AF41,1
ee30810179c611d32705fe0b71333dcb8703b30a,SOXHXRG12AC46898A7,5
9aee2c723ca7fa77005c205a7e6863d9380720f6,SODAMJC12A6D4F9E2F,1
9aee2c723ca7fa77005c205a7e6863d9380720f6,SODKJWI12A8151BD74,1
9aee2c723ca7fa77005c205a7e6863d9380720f6,SOFTBIU12A8C130B7E,1
9aee2c723ca7fa77005c205a7e6863d9380720f6,SOGJYZW12A8C134DBD,1
9aee2c723ca7fa77005c205a7e6863d9380720f6,SOHSGTX12A67020685,1
9aee2c723ca7fa77005c205a7e6863d9380720f6,SOLUABP12AF72A2CD2,1
9aee2c723ca7fa77005c205a7e6863d9380720f6,SONNYOP12A8AE45715,1
9aee2c723ca7fa77005c205a7e6863d9380720f6,SOPXKFG12A58A78D97,1
9aee2c723ca7fa77005c205a7e6863d9380720f6,SOQHWMN12A6701E2D9,1
9aee2c723ca7fa77005c205a7e6863d9380720f6,SORSFTZ12A8C1391C5,1
9aee2c723ca7fa77005c205a7e6863d9380720f6,SOUEFNG12A6D4F8640,1
7172a087b760118e98b9b172e80738a6eab5804f,SOBVTQI12A6D4F80ED,1
7172a087b760118e98b9b172e80738a6eab5804f,SOGSOTK12A6D4FA596,13
7172a087b760118e98b9b172e80738a6eab5804f,SOHTQAS12A6701C7BA,8
7172a087b760118e98b9b172e80738a6eab5804f,SOHWVJJ12AB0185F6D,1
7172a087b760118e98b9b172e80738a6eab5804f,SOMMJVR12A6D4F98E0,1
7172a087b760118e98b9b172e80738a6eab5804f,SONQBUB12A6D4F8ED0,6
7172a087b760118e98b9b172e80738a6eab5804f,SOQJPYF12AF72AA8E2,1
7172a087b760118e98b9b172e80738a6eab5804f,SOSNQQX12AF729C44C,1
7172a087b760118e98b9b172e80738a6eab5804f,SOTYSQF12A8C13E0AA,1
7172a087b760118e98b9b172e80738a6eab5804f,SOUCKDH12A8C138FF5,1
7172a087b760118e98b9b172e80738a6eab5804f,SOYKSBN12AB017EF6B,1
f505876a6723baf7701180af70a972737632c539,SOCHRXB12A8AE48069,1
f505876a6723baf7701180af70a972737632c539,SOEHWGF12A6D4F8B2B,3
f505876a6723baf7701180af70a972737632c539,SOFKEDR12A8C13D381,1
f505876a6723baf7701180af70a972737632c539,SOHTQAS12A6701C7BA,1
f505876a6723baf7701180af70a972737632c539,SOOGMXN12A8C13954F,1
f505876a6723baf7701180af70a972737632c539,SOPPBPK12A8C14683C,1
f505876a6723baf7701180af70a972737632c539,SORTPHZ12A8C13D374,2
f505876a6723baf7701180af70a972737632c539,SOSMXVH12A58A7CA6C,1
f505876a6723baf7701180af70a972737632c539,SOSPNDI12AB017F769,1
f505876a6723baf7701180af70a972737632c539,SOUCKDH12A8C138FF5,1
f505876a6723baf7701180af70a972737632c539,SOULTKQ12AB018A183,1
97d294af582ca9c8a934c9128a75d8a2038a94d2,SOABRXK12A8C130A36,1
97d294af582ca9c8a934c9128a75d8a2038a94d2,SOECLAD12AAF3B120A,2
97d294af582ca9c8a934c9128a75d8a2038a94d2,SOEKSGJ12A67AE227E,1
97d294af582ca9c8a934c9128a75d8a2038a94d2,SOIEAJT12A8AE458EC,3
97d294af582ca9c8a934c9128a75d8a2038a94d2,SOKFBHX12A8AE466DB,3
97d294af582ca9c8a934c9128a75d8a2038a94d2,SOKJITL12AB017E7FF,2
97d294af582ca9c8a934c9128a75d8a2038a94d2,SOKYJYU12AB0186429,1
97d294af582ca9c8a934c9128a75d8a2038a94d2,SOLSJHM12A8C139B46,1
97d294af582ca9c8a934c9128a75d8a2038a94d2,SOLZOBD12AB0185720,17
97d294af582ca9c8a934c9128a75d8a2038a94d2,SORLLRN12A58A7F1EE,3
97d294af582ca9c8a934c9128a75d8a2038a94d2,SOSZHGZ12A8C13B75E,1
97d294af582ca9c8a934c9128a75d8a2038a94d2,SOTNWCI12AAF3B2028,3
d80a930728de715e280f9f5056078d6ef84579fa,SOAPQSY12A6310E055,1
d80a930728de715e280f9f5056078d6ef84579fa,SOAUMHT12AB01839D0,2
d80a930728de715e280f9f5056078d6ef84579fa,SOAXAPU12A67020EF9,1
d80a930728de715e280f9f5056078d6ef84579fa,SOBKIMB12A8C136DE9,1
d80a930728de715e280f9f5056078d6ef84579fa,SOCKUUJ12A6D4FA41C,1
d80a930728de715e280f9f5056078d6ef84579fa,SODXTMM12AF729F8F1,1
d80a930728de715e280f9f5056078d6ef84579fa,SOFHWIG12AB01855B5,1
d80a930728de715e280f9f5056078d6ef84579fa,SOGKIWV12A6D4F86C4,1
d80a930728de715e280f9f5056078d6ef84579fa,SOIDJZY12A6701DEF7,1
d80a930728de715e280f9f5056078d6ef84579fa,SOKESRD12A6701E91C,1
d80a930728de715e280f9f5056078d6ef84579fa,SONQBUB12A6D4F8ED0,2
d80a930728de715e280f9f5056078d6ef84579fa,SOPMKMD12A67020BD9,3
d80a930728de715e280f9f5056078d6ef84579fa,SOUFIZZ12A6D4FB02B,1
d80a930728de715e280f9f5056078d6ef84579fa,SOUVHAM12A6D4FA42A,1
d80a930728de715e280f9f5056078d6ef84579fa,SOZFGOG12A58A7F755,1
baf8f44f7f23ca9671be11ff296df32a09f4406d,SOAOPCG12AC468D27E,2
baf8f44f7f23ca9671be11ff296df32a09f4406d,SOCKUUJ12A6D4FA41C,2
baf8f44f7f23ca9671be11ff296df32a09f4406d,SOGJPMB12A8C13A9DB,1
baf8f44f7f23ca9671be11ff296df32a09f4406d,SOINDRZ12A6701DAF6,5
baf8f44f7f23ca9671be11ff296df32a09f4406d,SOITFPA12A670201C6,7
